ID,Title,State,Developer,Module,Severity,Tester,createdDate,RootCause
38356,Policy: HUG General - CSIC - Admin's Authority limit has been set to $0,Closed,Kunal Tembhurnekar,POLICY,2 - Medium,Vijeta Bhatia,7/12/2018 14:14,Maintenance
38333,Policy: HUG General - CSIC company appearing for CCA,Cancelled,Kevin Hanshaw,Rate Table,3 - High,Karan Ajmera,7/11/2018 18:38,Broken Functionality
38206,Policy: HUG General - D&O and EPL products should not be available for HUG Business Unit,Closed,Prasad Chavri,Rate Table,2 - Medium,Vijeta Bhatia,7/4/2018 13:59,Code Error
38225,Policy: HUG General - Drop-down should contain applicable values for Specialty when Rating State = FL/TX (Rate Table Issue),Cancelled,Prasad Chavri,Rate Table,2 - Medium,Vijeta Bhatia,7/5/2018 12:11,
38357,Policy: HUG General - Limit Error For CPL,Closed,Kunal Tembhurnekar,Rate Table,3 - High,Vijeta Bhatia,7/12/2018 17:01,
38221,Policy: HUG General-  RSOD For Class Code On Pricing Page (Rate Table Error),Closed,Susan Shay,Rate Table,3 - High,Karan Ajmera,7/4/2018 17:09,Maintenance
38324,Policy: HUG General - RSOD For Core Business Unit,Closed,Prasad Chavri,POLICY,3 - High,Karan Ajmera,7/11/2018 12:41,Code Error
38360,Policy: HUG General - RSOD for Rate Category for PPL,Cancelled,Kunal Tembhurnekar,Rate Table,3 - High,Karan Ajmera,7/12/2018 17:50,
38170,Policy: HUG General - RSOD On Risk Detail,Closed,Kunal Tembhurnekar,POLICY,2 - Medium,Karan Ajmera,7/3/2018 11:33,Maintenance
38219,Policy: HUG General - Slot Schedule button is displayed for CPL,Closed,Yogesh Band,POLICY,2 - Medium,Vijeta Bhatia,7/4/2018 16:07,Duplicate
38231,Policy: HUG General - Tasks: Add a new “Queue” titled “HUG UW Team”,Cancelled,Mason Peck,POLICY,2 - Medium,Vijeta Bhatia,7/5/2018 15:15,Data Error
38187,"Policy: HUG General - UW Team should have ""HUG UW Team"" as an option available in Dropdown",Closed,Mason Peck,,2 - Medium,Vijeta Bhatia,7/3/2018 14:38,Data Error
38205,Policy: HUG General - Values are not available in drop-down for Tail Type Indicator and Tail Term (Rate Table),Closed,Kevin Hanshaw,Rate Table,2 - Medium,Vijeta Bhatia,7/4/2018 13:47,Code Error
38280,Policy: HUG General - Waive Transaction should not calculate KY Surcharges and impact the Written Premium,Cancelled,Yogesh Band,POLICY,2 - Medium,Vijeta Bhatia,7/9/2018 15:52,Change in Scope
38390,"Policy: HUG General - When HUG Business Unit is selected, Issuance states =  OH and IN Company 006",Closed,Kevin Hanshaw,POLICY,2 - Medium,Vijeta Bhatia,7/13/2018 21:00,
38232,"Policy: HUG General - When HUG Business Unit is selected, Issuance states = FL, TX, KY, OH and IN",Closed,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,7/5/2018 15:59,Code Error
38451,"Policy: HUG General: For State = ""KY"", Coverage section is not available for Products= ""EXU""/""EXM""",Closed,Kevin Hanshaw,Rate Table,3 - High,Vijeta Bhatia,7/17/2018 17:50,Data Error
38452,Policy: HUG General: Premium change occurs even when Waive Risk Premium is selected - FPL,Closed,Kunal Tembhurnekar,POLICY,2 - Medium,Vijeta Bhatia,7/17/2018 17:58,Duplicate
38450,Policy: HUG General: Taxes/surcharges and Premium amount is displayed for EBL Tail on Product Pricing Screen,Closed,,POLICY,2 - Medium,Vijeta Bhatia,7/17/2018 17:42,Maintenance
38234,Policy: KY Surcharge & Tax - Credit/Debit Tax and Surcharge Endorsement Not Reflecting On Rating Worksheet,Cancelled,Swapnali Doke,POLICY,2 - Medium,Karan Ajmera,7/5/2018 16:32,
38247,Policy: KY Surcharge / Municipal Tax - Reason Field Validation,Closed,Swapnali Doke,POLICY,2 - Medium,Karan Ajmera,7/6/2018 16:48,Code Error
38230,Policy: KY Surcharge/ Municipal Tax - RSOD In Endorsement For Tail,Closed,Kevin Hanshaw,Rate Table,3 - High,Karan Ajmera,7/5/2018 15:07,Change Request
38515,"Policy: KY Surcharge/ Municipal Tax - Tax, Collection Fee and Surcharge not getting Updated when Pro Rate Cancel For FPL,CGL and EBL on Rating Worksheet",Closed,Yogesh Band,POLICY,2 - Medium,Karan Ajmera,7/19/2018 14:40,Code Error
38343,Policy: KY Surcharge/Municipality Tax - KY Surcharges Rounding to Nearest Dollar,Closed,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,7/11/2018 21:00,Code Error
39408,Policy: KY Tax/ KY Surcharge - KY Tax and Surcharge Header Appearing on Rating Worksheet When KY State Not Present In Policy,Closed,Mason Peck,POLICY,1 - Low,Karan Ajmera,8/2/2018 19:13,Broken Functionality
34005,"Policy: ME rates for CPL, PPL, FPL, and CGL extended till 2020 (28491)",Closed,Mason Peck,POLICY,2 - Medium,Alyson Cannone,1/27/2018 4:00,Data Error
34121,POLICY: PROD- Minimum Premium Part did not generate in rating- 003OH000021206 and 003OH21205,Closed,Farid Chehaiber,POLICY,2 - Medium,Travis Hanson,2/2/2018 3:05,Missing Functionality
38670,Policy: Tail Quote check box causing premium to display inconsistently on Pricing Page,Cancelled,Yogesh Band,POLICY,1 - Low,Karan Ajmera,7/25/2018 18:09,Code Error
49190,Policy-Billing Balance issue for Policy 005NY000024542,Cancelled,,Billing,2 - Medium,Lindsay Ward,2/29/2020 0:23,
50019,Policy-Error Received when trying to add CGL 043 Additional Form,Open,,POLICY,2 - Medium,Justin Wastell,6/24/2020 1:59,
35245,Policy-GO LIVE-Duplicating quote skips from Q7239-01 to Q7239-04. -02 and -03 are no where to be found,Cancelled,,,2 - Medium,Justin Wastell,3/16/2018 23:05,Broken Functionality
35250,Policy-GO LIVE-Endorsements on TransACT page-last modified by incorrect order,BRD Required,,POLICY,2 - Medium,Travis Hanson,3/17/2018 1:01,Broken Functionality
35244,Policy-GO LIVE-Unable to add an Affiliation to a Corp Risk quote,BRD Required,,POLICY,2 - Medium,Justin Wastell,3/16/2018 22:57,
49252,Post Go live: Claims - When entering in receipts the Check number field does not allow letters.,Closed,Rohan Mehta,Claims,2 - Medium,Jon Frye,3/6/2020 23:42,Broken Functionality
48952,Post Go-Live - Shred Failure - Policy 003IN000030211 - Vaue not valid for FormCaption,Closed,Matthew Murray,Shred Issues,2 - Medium,Travis Hanson,2/3/2020 18:41,
48899,Post Prod Go-Live - Policy - Senior Underwriter role is not able to go from Policy to Billing and then back to Policy,Closed,Divakar Kareddy,POLICY,2 - Medium,Justin Wastell,1/28/2020 23:31,Code Error
49160,PPIC MODUS to NetCore Converstion:  Add Karen Carter (BSA) to All DCOD DEV and UAT Test Sites as a Claims User,Closed,Arvind Prajapati,Claims,2 - Medium,Christina Engel,2/27/2020 3:26,Change Request
49211,PPIC MODUS to NetCore Converstion:  Provide Karen Carter (BSA) Full Access to All DCOD DEV and UAT Poicy / Billing / Party Test Sites as Coverys User,Cancelled,Debidatta Dash,POLICY,2 - Medium,Christina Engel,3/3/2020 2:50,
38392,"PrintService - Policy - New ""Business Unit"" field",Closed,Farid Chehaiber,Policy Forms,2 - Medium,Caitlin Merrigan,7/13/2018 21:09,New Request
43155,Problem discovered in migrated Midwest MCM premiums.  Many records with $0 premium are being split with a negative premium amount to the CM portion of MCM premium and offseting positive amount to the ppd tail portion of the MCM premium,Cancelled,,,3 - High,Nick Morrow,1/17/2019 19:26,
47312,Problem needing corrected: Deductible SBT transactions are created in Claims when a payment is created but the three Remaining Deductible fields are not updated until a payment is posted.,Open,,Claims,2 - Medium,Amie Hake,8/9/2019 17:25,
48590,PROD - Billing - DATAFIX - 11/30/19 Vaaler Agency Statement Failed to generate,Awaiting Dev Assignment,,Billing,2 - Medium,Ronda Chrzan,12/19/2019 18:03,
48514,PROD - Billing - ROOT CAUSE - 11/30/19 Vaaler Agency Statement Failed to generate,Dev Assigned,David Rinaldi,Billing,2 - Medium,Ronda Chrzan,12/11/2019 21:40,
49466,"PROD - Post DCOD Go Live - Billing PCN is In Force for 003MI000004283, Without an Outstanding Balance",Cancelled,Siddharth Tiwari,Billing,2 - Medium,Ronda Chrzan,4/2/2020 23:22,
49136,PROD - Post Go Live - Billing - Root Cause - Lockbox Batch Files failing processing,Closed,Kyle Spears,Billing,2 - Medium,Mustapha Fahimi,2/25/2020 9:01,Code Error
49075,PROD - Post Go Live - Billing - Script needed to populate new BillItemCommission Table with existing bill items,Closed,,Billing,2 - Medium,Michelle Schleicher,2/18/2020 22:04,
49072,PROD - Post Go Live - Billing Commission incorrectly calculated,Closed,,Billing,2 - Medium,Michelle Schleicher,2/18/2020 20:05,
49073,PROD - Post Go Live - Billing Disbursement Files did not include 1099 info or EFT Data for commission payments,Closed,,Billing,2 - Medium,Michelle Schleicher,2/18/2020 20:11,
49439,Prod - Post Go Live - Policy - Correspondence letter page taking too long to load,Awaiting Dev Assignment,,POLICY,2 - Medium,Travis Hanson,3/30/2020 20:54,
48872,"Prod - Post Go-Live - Policy - On the UW Page, the Number of Print Copies is visible/editable, however, changes to this field require a reason and that code is missing from NetCore",Closed,Kevin McCoy,POLICY,2 - Medium,Christine Skulley,1/28/2020 0:59,Broken Functionality
49064,"Prod - Post Go-Live - Policy - On the UW Page, the Number of Print Copies is visible/editable, however, only changes to this field require a reason - sometimes this reason is required with no change",Closed,Kevin McCoy,POLICY,2 - Medium,Marissa Delorey,2/14/2020 21:23,Data Error
49416,Prod Party/Billing - Address Changes from Admin and Party are not Populating in Billing,Closed,Debidatta Dash,Billing,2 - Medium,Jamie Coleman,3/26/2020 22:49,Environment Related
49771,Prod Party/Billing - Address Changes from Admin and Party are not Populating to Invoices,Cancelled,Kuntal Boxi,Billing,2 - Medium,Jamie Coleman,5/15/2020 0:54,Code Error
34652,PROD- POLICY: Unable to suspend coverage from effective date to expiration date of policy term.,Closed,Mason Peck,POLICY,2 - Medium,Christine Skulley,2/22/2018 19:30,Broken Functionality
48942,PROD Post  Go Live:  Claims-- Change to automatic task generation so only certain tasks are generated when claim and suit and coverage type = Excess over non-Coverys primary,Open,,Claims,2 - Medium,Jon Frye,2/1/2020 0:09,
48941,PROD Post  Go Live:  Claims- When editing a template letter and adding a new field the edits do not save,Code/Script Review,Rohan Sawant,Claims,2 - Medium,Jon Frye,1/31/2020 23:06,Data Error
48889,PROD Post  Go Live:  Claims--Technical Error Message on VIEW ALL FILE NOTES Link--Reported by Multiple Claims Staff (SF# 00078852/00078881),Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,1/28/2020 20:45,Data Error
48852,"Prod Post and PROD Validation:  Claims--Party Jessica Kado, MD with ID 655286--Customer 360 Spinning and Not Loading Data",Cancelled,,Party,2 - Medium,Amie Hake,1/27/2020 1:40,
48869,Prod Post Go Live -  Claims - Alert Saved to Wrong Claim Number—Claim 140309 was Open and Target Claim—Somehow Alert Ended Up On Claim 19212M (the wrong Claim),Clarification,Manas Das,Claims,2 - Medium,Amie Hake,1/28/2020 0:25,
49730,Prod Post Go Live - Billing - Marketing Users Unable to Add EFT Information for New Agency German American,Dev Assigned,Siddharth Tiwari,Billing,2 - Medium,Cindy Pagel,5/7/2020 20:19,Base Defect
48856,Prod Post Go Live - Claims:  Error message when accessing Claims 131694 - Issue occurred due to expired addresses in Party data fix),Closed,Manas Das,Claims,2 - Medium,Amie Hake,1/27/2020 18:08,Broken Functionality
48860,Prod Post Go Live - Claims:  Error message when clicking on task - claim 134885 (data fix),Closed,Arvind Prajapati,Claims,2 - Medium,Amie Hake,1/27/2020 20:35,Data Error
48910,"Prod Post Go Live - Claims:  Financial Log, Export Payments is erroring. (SF #00079031)",Clarification,Rohan Mehta,Claims,2 - Medium,Jon Frye,1/29/2020 4:18,Base Defect
48878,Prod Post Go Live - Claims:  Need ability to toggle between Claims and Party application without timimg out.,Dev Assigned,Arvind Prajapati,Claims,2 - Medium,Amie Hake,1/28/2020 3:09,
48877,"Prod Post Go Live - Claims:  On the Payment UI, the 'ALT+A' command to open the 'Add' window is no longer working.",Closed,Arvind Prajapati,Claims,2 - Medium,Amie Hake,1/28/2020 2:49,Broken Functionality
49218,Prod Post Go Live - Claims:  The Medicare React Open and Closed reports are not showing correct data and show be an email attachment,Test in QA,Manas Das,Claims,2 - Medium,Christine Lopez,3/3/2020 4:41,Broken Functionality
49023,Prod Post Go Live - Policy - Changing a mailing address on a new quote does not save when you exit and return into the quote.,Closed,Deepak Mane,POLICY,2 - Medium,Travis Hanson,2/11/2020 22:56,Code Error
49205,"Prod Post Go Live - Policy - Changing agency on UW page, and pressing No on the Move link causes spinning",Open,,POLICY,2 - Medium,Justin Wastell,3/2/2020 22:36,
49188,Prod Post Go Live - Policy - CYB - Cyber tail risk stays on and cannot be deleted on new tail quote,Closed,Nidhi Benson,POLICY,2 - Medium,Travis Hanson,2/28/2020 22:18,Code Error
49078,"Prod Post Go Live - Policy - Data Fix -  Merged Policy RMH Pathology Associates, Inc",Cancelled,,POLICY,2 - Medium,Justin Wastell,2/19/2020 1:31,Data Error
49302,Prod Post Go Live - Policy - Data Fix for Ticket #49002: Policy - Minimum Premium is charged on an OOS flat deleted risk,Pending Deployment to UAT,Divakar Kareddy,POLICY,3 - High,Travis Hanson,3/13/2020 19:35,Data Error
49244,Prod Post Go Live - Policy - Delayed emails from OOS Async endorsements,On Hold,,POLICY,2 - Medium,Justin Wastell,3/6/2020 0:59,
49141,"Prod Post Go Live - Policy - Endorsement to add new risk is replaced with previously added risk - MCWAH 003WI000006791 - Error ""There is no transact session to rollback.""",Awaiting Dev Assignment,,POLICY,2 - Medium,Nancy Garijo,2/25/2020 23:47,
49329,Prod Post Go Live - Policy - Error at bind -Missing/unknown object: br tailDSCEMSPrem - 003OH000005013,Closed,Matthew Murray,POLICY,2 - Medium,Travis Hanson,3/17/2020 0:52,Broken Functionality
49325,Prod Post Go Live - Policy - Error when adding a party to any schedule,Closed,,POLICY,4 - Critical,Travis Hanson,3/16/2020 21:33,
49250,Prod Post Go Live - Policy - Error when downloading risk import template in Prod,Dev Assigned,Nidhi Benson,POLICY,2 - Medium,Justin Wastell,3/6/2020 23:26,Environment Related
49171,Prod Post Go Live - Policy - Error when non renewing,Open,,POLICY,2 - Medium,Travis Hanson,2/28/2020 1:22,
49345,Prod Post Go Live - Policy - Improve CYB Creation Logic to prevent Renewals from timing out,Validate in Production,Matthew Murray,POLICY,2 - Medium,Travis Hanson,3/18/2020 21:24,Change Request
49235,Prod Post Go Live - Policy - Insured Name doesn't show on Search Results screen (Data Fix),Open,,POLICY,2 - Medium,Justin Wastell,3/5/2020 0:30,
49034,Prod Post Go Live - Policy - Merged Policies 002CT000003818 and 001MA000008454 and MORE (Data Fix),Cancelled,Divakar Kareddy,POLICY,4 - Critical,Travis Hanson,2/12/2020 21:23,Data Error
49253,"Prod Post Go Live - Policy - Minimum premium dropping off PPL risk during endorsement - $0 total change, but written premium changes",Closed,Divakar Kareddy,POLICY,4 - Critical,Travis Hanson,3/7/2020 1:07,Code Error
49058,"Prod Post Go Live - Policy - No way to get off screen when ""The specified URL cannot be found"" error is received",Cancelled,,POLICY,2 - Medium,Nancy Garijo,2/14/2020 1:30,
49257,Prod Post Go Live - Policy - Non Renew transactions are recharging the prior transactions premium,Closed,Divakar Kareddy,POLICY,2 - Medium,Travis Hanson,3/7/2020 3:35,Code Error
49418,Prod Post Go Live - Policy - OOS Async endorsements are not committing - taking too long to process,Closed,Bill Urmson,POLICY,2 - Medium,Justin Wastell,3/27/2020 1:15,Environment Related
49144,Prod Post Go Live - Policy - Optional Forms page is not refreshing when Products are removed,Open,,POLICY,2 - Medium,Caitlin Merrigan,2/26/2020 2:36,
49124,Prod Post Go Live - Policy - Party 360 - Loading Times,On Hold,,POLICY,3 - High,Justin Wastell,2/24/2020 19:55,
49155,Prod Post Go Live - Policy - Rate Table - Error on Tail quote - Invalid key: RateGroup=. Table=002RateCategories: ManuScript=Coverys_Provider_Professional_Liability_US_1_0_0_0.,Validate in Production,Nidhi Benson,POLICY,3 - High,Travis Hanson,2/27/2020 1:07,Code Error
49201,Prod Post Go Live - Policy - Renewal times out and wont start - Keeps spinning until Example Server error - 003OH000002150,Closed,Debidatta Dash,POLICY,4 - Critical,Justin Wastell,3/2/2020 20:09,Change Request
49156,Prod Post Go Live - Policy - Schedule of Risk sorting only sorts 1 page at a time,Awaiting Dev Assignment,,POLICY,2 - Medium,Justin Wastell,2/27/2020 1:22,
49354,Prod Post Go Live - Policy - TransACT page Term Filter needs to be selected twice to refresh,Validate in Production,Debidatta Dash,POLICY,2 - Medium,Travis Hanson,3/19/2020 2:12,Code Error
49132,Prod Post Go Live - Policy - Transactions missing in Billing and Print/Xpertdoc tables,Cancelled,,POLICY,3 - High,Travis Hanson,2/25/2020 2:49,
49414,"Prod Post Go Live - Policy - Underwriting Page error  “The browser was unable to communicate with the server. HTTP Status Error - Not Found, HTTP Status – 404”.",Closed,,POLICY,2 - Medium,Travis Hanson,3/26/2020 18:29,
49237,Prod Post Go Live - Policy - Upload Risk / Import Risk error,Open,,POLICY,2 - Medium,Justin Wastell,3/5/2020 2:06,Environment Related
48870,Prod Post Go Live - Policy session is timing out after a few minutes of being idle,Cancelled,,POLICY,3 - High,Justin Wastell,1/28/2020 0:25,
49243,Prod Post Go Live - Policy STP - Skins change for changing insured types on STP screens,Closed,Nidhi Benson,POLICY - STP,2 - Medium,Christine Vaz,3/6/2020 0:54,Code Error
49371,"Prod Post Go Live - Policy TransACT page is missing date, policy shows as quote, applicant page is blank, products missing, and error when endorsing (data fix)",Closed,Debidatta Dash,POLICY,3 - High,Christine Skulley,3/21/2020 1:51,Data Error
49482,Prod post go live Claims:  Add ability to send payments via EFT for defense counsel,Clarification,,Claims,2 - Medium,Jon Frye,4/4/2020 1:09,
49497,Prod Post go live Claims:  Technical difficulties error occurred when trying to clone claim 113769 (policy 5-10055 - Mednax),Awaiting Dev Assignment,,Claims,2 - Medium,Jon Frye,4/7/2020 1:06,
49347,"Prod post go live Claims: ""Technical Error Occurred while policy attach"" error message on policy 005UT000030224 (data fix)",Cancelled,Farid Chehaiber,Claims,3 - High,Jon Frye,3/18/2020 21:56,Data Error
49111,Prod post go live Claims: 141297 is stuck in FNOL. The FNOL complete button was already clicked and now getting message 'Claim already submitted',Closed,Rohan Mehta,Claims,2 - Medium,Jon Frye,2/22/2020 0:28,
49448,Prod post go live Claims: Add COVID-19 and Telehealth values to the contributing factors field found on the line,Closed,Arvind Prajapati,Claims,3 - High,Jon Frye,3/31/2020 20:43,Change Request
49560,"Prod Post go live Claims: change the claim manager from Tim Malec to Laura Susich for all open claim files for Rob Pierson, and Susan O'Hara",Test in UAT,Eric Huang,Claims,2 - Medium,Jon Frye,4/14/2020 20:42,New Request
49571,Prod Post go live claims: Change the manager for all open claims for Maxine Gutman to Laura Susich,Test in UAT,Eric Huang,Claims,2 - Medium,Jon Frye,4/16/2020 1:31,New Request
49263,Prod post go live Claims: claim 127904 has a check 25105 voided in CF but the void does not show in the claim,Closed,Eric Huang,Claims,2 - Medium,Jon Frye,3/9/2020 22:15,Broken Functionality
49330,Prod post go live Claims: During FNOL using an unknown policy error occurred when moving from policy details to loss details screen. claim 142181,Dev In Progress,Rohan Mehta,Claims,2 - Medium,Jon Frye,3/17/2020 0:53,Data Error
49637,Prod post go live Claims: Error on claim 140960 when accessing the Swenson line (140960-02),Open,,Claims,2 - Medium,Jon Frye,4/28/2020 21:00,
49621,Prod post go live claims: error when editing the hospital line on claim 122036,Open,,Claims,2 - Medium,Jon Frye,4/24/2020 0:12,
49620,Prod post go live claims: error when trying to post payments on claim 135024,Cancelled,,Claims,2 - Medium,Jon Frye,4/23/2020 23:19,
49636,Prod post go live Claims: Excess coverage on policy PSCCA07201504-07012015 is not coming over into new claims,Awaiting Dev Assignment,,Claims,2 - Medium,Jon Frye,4/28/2020 20:44,
49296,Prod Post go live Claims: Financial transfer on claim 123581 did not process correctly,Awaiting Dev Assignment,,Claims,2 - Medium,Jon Frye,3/13/2020 1:00,
49644,"Prod Post go live claims: Josh Formica is reporting that when he is creating an event level file note, that the file note is not replicating in the claim selected in the event level claim list",Cancelled,,Claims,2 - Medium,Jon Frye,4/29/2020 5:45,
49348,Prod post go live claims: missing cyber fields on SOI coverages page (TFS 43137),Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,3/18/2020 22:19,Broken Functionality
49294,Prod post go live Claims: Need to change the limit on claim 129174 to $3M/$3M (Data Fix),Open,,Claims,2 - Medium,Jon Frye,3/12/2020 21:59,
49447,Prod post go Live Claims: Need to get the nightly Wexford script to update the limits - USE THIS TICKET TO UPDATE 117152,Closed,Brian Cushman,Claims,4 - Critical,Jon Frye,3/31/2020 20:34,
49441,Prod post go Live Claims: Need to get the nightly Wexford script to update the limits to be run ASAP and then continue to run it nightly,Awaiting Dev Assignment,,Claims,3 - High,Jon Frye,3/31/2020 0:09,
49311,Prod post go live Claims: Need to reassign the manager for all open claims for Dan Dunn to Keith Rospond and for all open claims Vivian Howell reassign the manager to Jenifer Goldsmith,Developer Review,Eric Huang,Claims,2 - Medium,Jon Frye,3/14/2020 1:26,Change Request
49297,Prod post go live Claims: on the litigation tab the Post Judgement interest field and the ADR Amount Awarded field are getting the value must be between zero and 100.00 error,Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,3/13/2020 1:13,Broken Functionality
49469,Prod Post Go Live Claims: Remove (inactivate) codes from the Contributing factors field and change wording on other values,Awaiting Dev Assignment,,Claims,2 - Medium,Jon Frye,4/3/2020 1:19,
49540,Prod post go live claims: ROOT CAUSE - System.NullReferenceException - Object reference not set to an instance of an object,Cancelled,,Claims,2 - Medium,Jon Frye,4/10/2020 21:45,
49607,Prod Post go live Claims: Tasks were not generated when claim was open and line indicator changed on claim 142498.  Need tasks to be generated,Closed,Rohan Sawant,Claims,2 - Medium,Jon Frye,4/22/2020 2:16,Event Processor
49539,"Prod post go live claims: technical difficulties error when clicking on the EVENT number from Claim Numbers:  105736, 115287, 115262, 115265. 115269, 115272, & 115291 (data fix)",Cancelled,Rohan Sawant,Claims,2 - Medium,Jon Frye,4/10/2020 20:27,
49451,Prod post go live claims: Technical difficulties Error when trying to access claim 123934 (data fix),Closed,Rohan Mehta,Claims,2 - Medium,Jon Frye,4/1/2020 18:18,Broken Functionality
49526,Prod post go live claims: Technical difficulties error when trying to access claim 133281 (data fix),Cancelled,Rohan Sawant,Claims,2 - Medium,Jon Frye,4/10/2020 1:11,
49573,Prod Post go live claims: Technical difficulties error when trying to post a payment on 135024,Cancelled,,Claims,2 - Medium,Jon Frye,4/16/2020 2:08,
49234,Prod post go live Claims: Technical error occurred while policy attach for policy 004ID000002923,Clarification,Farid Chehaiber,Claims,2 - Medium,Jon Frye,3/5/2020 0:23,Broken Functionality
49271,Prod post go live Claims: Transaction processing please wait error message for policies 002NJ000007030 and 002NJ000017922,Closed,,Claims,2 - Medium,Jon Frye,3/10/2020 1:19,
49281,Prod Post Go Live Claims: Unable to add the unlisted insured (Evan Henson) to claim 141993,Cancelled,,Claims,2 - Medium,Jon Frye,3/10/2020 23:57,
49313,Prod post go live Claims: Various problems trying to get into a litigation record or not being able to save a litigation record (no errors occur),Cancelled,,Claims,2 - Medium,Jon Frye,3/14/2020 4:10,
49031,"Prod Post Go Live, Claims:  Cannot validate a participant in Claims in order to make a payment.",Closed,Arvind Prajapati,Claims,2 - Medium,Amie Hake,2/12/2020 19:33,Change in Scope
48977,"Prod Post Go Live, Claims:  Claim Number Changing after processing transaction.  3 issues reported",Awaiting Dev Assignment,,Claims,2 - Medium,Jon Frye,2/5/2020 1:47,
48991,"Prod Post Go Live, Claims:  Issues with BA Access to File Notes",Cancelled,Manas Das,Claims,2 - Medium,Jon Frye,2/6/2020 23:25,Data Error
48983,"Prod Post Go Live, Claims:  Medicare Reports are not pulling in any new Claims Payments.",Test in QA,Rohan Sawant,Claims,2 - Medium,Christine Lopez,2/6/2020 1:56,Broken Functionality
48972,"Prod Post Go Live, Claims:  Premium state and Risk Key are not getting saved into ITEM_PRSN_X table in Claims  CODE CHANGE",Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/5/2020 1:05,Broken Functionality
49515,PROD Post Go Live:  Add Andrea Schray to UAT Test Sites as a Claims User,Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,4/8/2020 20:10,
49562,PROD Post Go Live:  Add Joanne Mack (Claims Staff) to All DCOD DEV and UAT Test Sites as a Claims User,Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,4/15/2020 1:50,Change in Scope
49410,PROD Post Go Live:  Add John Robertson (BSA) to All DCOD DEV and UAT Test Sites as a Claims User,Cancelled,Arvind Prajapati,Claims,2 - Medium,John Robertson,3/26/2020 2:59,
49484,PROD Post Go Live:  Claims- Claim 140288  - Technical Error on Quick Close,Closed,,Claims,2 - Medium,Amie Hake,4/5/2020 0:20,
48949,PROD Post Go Live:  Claims Reported with Coverage Match Please Wait Transaction Processing Error,Closed,Arvind Prajapati,Claims,2 - Medium,Amie Hake,2/3/2020 3:33,Broken Functionality
49259,"PROD Post Go Live:  Claims--Claim #105507--Loss Payment in the amount of $189,759.36 (Claim# 105507) need to be posted",Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,3/9/2020 18:00,
48989,PROD Post Go Live:  Claims--Claim 135226 Technical Error When Accessing Financial Log,Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/6/2020 21:27,Broken Functionality
49173,PROD Post Go Live:  Claims--Claim 140568 and 140869-Error on Line When SAVING Major Allegation Value Change,Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/28/2020 1:45,Build
49178,PROD Post Go Live:  Claims--Claims 19212M-19033M-138080 EDIT Line and Technical Error Message Generates,Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/28/2020 4:50,Duplicate
49145,PROD Post Go Live:  Claims-Cloned Claim 132179 (Policy 5-10293) Coverage Match PLEASE WAIT Error,Cancelled,Arvind Prajapati,Claims,2 - Medium,Amie Hake,2/26/2020 3:33,
49555,PROD Post Go Live:  Claims--DCOD DEV 2 VBC Claim 135436-3 NOI Line Fields Do Not Apply to Idaho,Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,4/14/2020 0:03,
48997,"PROD Post Go Live:  Claims--File Note Character Limit Should be 12,000 (or at least around 11,000)",Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/7/2020 4:30,
48881,PROD Post Go Live:  Claims--File Note Error on SAVE Claim 127940--URL Cannot be Found (SF 00081255),Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,1/28/2020 4:33,
48900,PROD Post Go Live:  Claims--Lovely Chacko Accessing COVERYS APPLICATIONS / Signed-In with Her Windows Coverys Credentials / Gets Duo Device Push Request,Cancelled,,User Access,2 - Medium,Jon Frye,1/28/2020 23:34,
48901,PROD Post Go Live:  Claims--Lovely Chacko Receiving Technial Error Message on FNOL Claim 140540 on ADD/VIEW Page--SAVE & CONTINUE,Closed,Rohan Mehta,Claims,2 - Medium,Jon Frye,1/28/2020 23:47,Broken Functionality
49288,PROD Post Go Live:  Claims-Script to Run Nightly to Reprocess Failed Events / Related to Coverage Match Transaction Process Please Wait Error,Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,3/12/2020 0:53,
49135,"PROD Post Go Live:  Claims-Unable to coverage match Claim # 141412, 141414, 141415 - Policy# 5-10246RE-09012019",Cancelled,,Claims,2 - Medium,Jon Frye,2/25/2020 7:34,
49197,PROD Post Go Live:  Claims-Unable to Coverage Match Claim Number 141137 - due to the system stating no  Excess/Umbrella coverage exists,Cancelled,Arvind Prajapati,Claims,2 - Medium,Amie Hake,3/2/2020 18:34,Broken Functionality
